tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,brand
16808,119701,True,Fri Nov 03 03:25:28 +0000 2017,@AmazonHelp Do u hav brain the product is taking more then a week to reach me and i am #primememeber and can u read i need a #refund now i dnt #trust,"16809,16810,16811",16805,AmazonHelp
164972,154241,True,Fri Nov 24 19:41:47 +0000 2017,@154242 @153826 @115830 Four of my orders got returned as apparently I refused delivery. Not sure how I did that as they were going to an Amazon Locker.,164970,163542,AmazonHelp
885352,330228,True,Fri Oct 13 17:05:50 +0000 2017,"@AmazonHelp Hi Team,did not receive complete refund. Is this how you cheat a customer. Pls call back. @115821 @AmazonHelp @115850 @123644 @115851",885354,885351,AmazonHelp
2602898,591075,True,Sun Nov 26 21:18:31 +0000 2017,"@AmazonHelp To the offering? The seller is TaoTronics, they were branded “amazon basics” when I purchased them.",2602896,2602903,AmazonHelp
1439778,454124,True,Thu Nov 02 11:27:17 +0000 2017,"@116316 Paket kam schon heute, echt geil! Allerdings ist da kein Netzteil mit bei :( - und das Originalnetzteil liegt der Retoure bei. https://t.co/n7h5ShzEzV",1439777,,AmazonHelp
2678800,AmazonHelp,False,Tue Oct 31 14:53:00 +0000 2017,"@753786 Sorry for the trouble with your order. We'd like to look into this further, please reach out to us here: https://t.co/JzP7hlA23B ^CO",,2678801,AmazonHelp
2864747,AmazonHelp,False,Mon Nov 27 23:59:00 +0000 2017,@236819 We'd like to look into this. Please pass your details to us here: https://t.co/oihDQAkYkF  ^RR,,2864748,AmazonHelp
2804318,AmazonHelp,False,Wed Nov 22 01:59:00 +0000 2017,@782199 ご利用ありがとうございます🙏✨SK,2804319,2804320,AmazonHelp
1626022,AmazonHelp,False,Tue Oct 17 12:26:28 +0000 2017,"@147325 De nada, cualquier duda adicional o inconveniente, estamos aquí para ayudarte. ^DA",,1626023,AmazonHelp
2573815,729898,True,Thu Nov 16 20:20:43 +0000 2017,@AmazonHelp I pre-ordered an item way back off in September and got an email on October 18th saying it was delayed what's the deal?,2573812,,AmazonHelp
101224,138150,True,Thu Nov 30 15:56:24 +0000 2017,"@115850 @5869 @132995 Sir I have better business mind more then who do MBA, but I have no any platform 
I request give me opportunity for this. I promised I will not get salary one year.",101222,5161,AmazonHelp
2266811,AmazonHelp,False,Sat Nov 11 07:24:28 +0000 2017,"@659789 Hi, that's strange. Have you tried uninstalling / reinstalling the app? This usually fixes intermittent issues. Also, have you tried another browser from your notebook? ^TP",2266812,2266813,AmazonHelp
226057,169973,True,Fri Sep 29 13:57:45 +0000 2017,"@115850 On 25th sept, I have received  64 gb samsung memory card but its a faulty one. On 26th, I have sent a request for replacement but nothing has happened since then. I demand a swift action. Bill order is  408-9130123-3589128",226056,,AmazonHelp
2544923,249487,True,Sun Nov 26 20:16:49 +0000 2017,"@AmazonHelp @115821 Adding multiple 3rd party auth keys is broken. None of the new keys I auth to devices work for 3rd party auth, only the original key. This is really frustrating and needs fixed.",2544921,,AmazonHelp
2791942,AmazonHelp,False,Tue Nov 21 20:51:00 +0000 2017,@329886 I'm sorry your package was delivered improperly! We'd like to look into this with you. Please reach us by phone here: https://t.co/JzP7hlA23B ^JM,,2791943,AmazonHelp
2858190,794322,True,Mon Nov 27 21:59:06 +0000 2017,@AmazonHelp Dear AJ..i tweeted here since the chatdesk was clueless about Kohls returns.Amp your game. Please ! Ps:checked with friends..they cant return either.,2858192,2858189,AmazonHelp
1568792,AmazonHelp,False,Sun Nov 05 08:48:01 +0000 2017,@483994 As informed earlier we will not be able to arrange a call back from here. Kindly contact us here: https://t.co/rS49hgaADF. ^VH,,1568791,AmazonHelp
993276,336306,True,Sun Oct 22 15:56:42 +0000 2017,@AmazonHelp Da brauch ich keine Hoffnung mehr dran haben oder? https://t.co/cuVq8DIiMY,993277,993274,AmazonHelp
682574,282895,True,Sat Oct 21 11:49:50 +0000 2017,@AmazonHelp Your team is not working this is the concern. Be quick please.,682573,682575,AmazonHelp
546340,247043,True,Sat Dec 02 17:29:45 +0000 2017,Really @115830  #amazonpackaging #waste https://t.co/lvMFne7RKD,546339,,AmazonHelp
1395051,444428,True,Sat Oct 28 14:02:03 +0000 2017,"@115850 @115851 
Totally unprofessional, bought Xbox on preorder offer, CC team refused any such promo existed, 10 days  no resolution. https://t.co/bNlpeOujdC",1395050,,AmazonHelp
2634804,AmazonHelp,False,Fri Nov 17 19:51:00 +0000 2017,"@529221 Hmm, that is strange! Thank you for the information! So that we may see the item better, can you link us to it? ^AL",2634805,2634802,AmazonHelp
1135936,AmazonHelp,False,Tue Oct 24 09:24:31 +0000 2017,@387613 Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you with the cancellation of the order. 1/2 ^RS,,1135935,AmazonHelp
13174,AmazonHelp,False,Wed Nov 01 01:53:33 +0000 2017,@118707 Parece um livro interessante demais. Espero que curta muito da leitura dele! :D Abraço. ^CR,,13175,AmazonHelp
2200669,AmazonHelp,False,Sun Nov 26 14:23:29 +0000 2017,"@643614 Hi there! I'm sorry that you're having some trouble with the hints on the Echo Show. This link provides information on all of the Show's settings: https://t.co/fy5a13Hi6P  If none of those settings are helpful, please reach out to us for further assistance!  ^SP",2200670,1722503,AmazonHelp
471577,AmazonHelp,False,Fri Dec 01 08:44:26 +0000 2017,"@227290 Bonjour, Je suis sincèrement navré pour ce désagrément. L'avez-vous signalé à notre service?
^YL",471578,471579,AmazonHelp
243207,AmazonHelp,False,Thu Oct 05 14:32:31 +0000 2017,@173751 Please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS,,243208,AmazonHelp
385945,207370,True,Mon Oct 09 12:52:53 +0000 2017,@AmazonHelp I got that email in September with no other update. I checked the order status Sunday to see if it shipped when I saw the new date.,385946,385944,AmazonHelp
1201273,AmazonHelp,False,Wed Oct 25 13:26:38 +0000 2017,@402248 Il est possible de le faire via ce lien https://t.co/hgIrz98cdI ^SN,,1201271,AmazonHelp
799675,AmazonHelp,False,Tue Nov 21 09:42:00 +0000 2017,@124092 Please keep us posted on the progression of this order please. ^GA,,799673,AmazonHelp
324399,193278,True,Sun Oct 08 04:23:30 +0000 2017,@AmazonHelp It’s been 10 hours to your reply. May i know when you will be reverting?,324400,324398,AmazonHelp
2273193,661254,True,Sat Nov 11 14:10:44 +0000 2017,@AmazonHelp also you do nothing!! Amazing support amazon 😓,2273194,2273192,AmazonHelp
1919928,AmazonHelp,False,Wed Oct 18 14:48:33 +0000 2017,"@571577 Hola, ¿cuál es la fecha estimada de entrega de tu pedido? ^LG","1919929,1919930",1919931,AmazonHelp
1993255,AmazonHelp,False,Wed Oct 18 19:29:07 +0000 2017,@589895 Merci à vous pour votre compréhension et votre patience ^RA,,1993256,AmazonHelp
1153295,391361,True,Sun Oct 15 17:37:03 +0000 2017,"@AmazonHelp are you having issues with Fire Stick.  Both ones show connecting to wireless, but not internet.  We've restarted router+sticks",1153294,,AmazonHelp
2870709,147140,True,Tue Nov 28 02:20:06 +0000 2017,@AmazonHelp Compre o Paperwhite e ja comprei a promo do unlimited ✌🏼,2870708,2870710,AmazonHelp
1604083,AmazonHelp,False,Sun Nov 05 08:24:00 +0000 2017,@492217 Hi. You can get in touch with us via this link: https://t.co/hApLpMlfHN We'll be happy to help. ^DC,,1604084,AmazonHelp
44529,125878,True,Wed Nov 01 17:30:51 +0000 2017,@AmazonHelp It’s not downloading any of the books I have and it won’t delete the ones I’ve returned,44531,44528,AmazonHelp
2419954,AmazonHelp,False,Sat Nov 25 22:24:33 +0000 2017,@672799 That's a great question. The charge is an authorisation that we make when a card is first used. You can learn more about these charges here: https://t.co/zQBVqnu8nn  ^KB,,2419955,AmazonHelp
2159219,AmazonHelp,False,Thu Nov 09 04:48:37 +0000 2017,@529827 Don't be sorry! We always strive to improve and we appreciate any feedback. You're always welcome to ask for help. ^EB,,2159220,AmazonHelp
2401323,690906,True,Tue Nov 28 08:53:58 +0000 2017,"@AmazonHelp What the hell is going on ! After 60 days no 250 CB by amazon  
Amazon giving false promise to their customers I already complaint this issue in consumer forum.","2401324,2401325,2401326",2401322,AmazonHelp
2962798,817544,True,Wed Nov 29 21:18:25 +0000 2017,"Thank you @116090 , for handing off my parcel to another resident, who is not me. So I do not have my item -_-",2962797,,AmazonHelp
2236505,652215,True,Fri Nov 10 18:08:05 +0000 2017,"@AmazonHelp why am I not getting any weekend delivery options, even when selecting One Day delivery with a Prime subscription? Everything I try to order stocked by Amazon is showing Mon 13th Nov as earliest available delivery date",2236503,,AmazonHelp
144188,148595,True,Fri Nov 24 13:21:44 +0000 2017,"Ich freue mich ja immer über sowas @116316, aber ich habe schon Prime. 🤔 (Vielleicht solltet ihr das nächste mal darauf achten, an welche Menschen ihr eure Briefe schickt. 😅) https://t.co/wfHhLNkwcq",144187,,AmazonHelp
2393462,689139,True,Tue Nov 14 11:15:55 +0000 2017,@115830 disgusted with your customer services!!! Wrong item sent twice and cannot get a satisfactory resolution!,2393461,,AmazonHelp
1423521,AmazonHelp,False,Thu Nov 02 09:51:24 +0000 2017,"@198821 Glad to hear that. When you are happy, we're happy. :) ^GS",,1422359,AmazonHelp
128148,144787,True,Fri Nov 24 03:45:22 +0000 2017,@115850 Okay for replied me,128147,5168,AmazonHelp
327017,193933,True,Sat Oct 07 16:59:11 +0000 2017,"@AmazonHelp Vivo en un pueblo olvidado por Dios, por lo que no hay donde comprar nada por acá, pero ustedes cambiaron eso :') compro cada semana jajaja",327019,327016,AmazonHelp
1331142,210089,True,Fri Oct 27 14:32:33 +0000 2017,@AmazonHelp the said form filled and submitted. pls do the needful urgently &amp; dont harass further.,1331143,397290,AmazonHelp
219194,168275,True,Thu Oct 05 02:03:40 +0000 2017,got 1 day shipping on Amazon two whole fucking days and still NOTHING im livid #amzl_us sucks,219192,,AmazonHelp
1181458,AmazonHelp,False,Tue Oct 24 22:17:00 +0000 2017,"@397848 Estamos para servirte, Peque. 😊 Lamentamos cualquier inconveniente. ^JQ",,1181459,AmazonHelp
2752079,770459,True,Mon Nov 27 02:10:17 +0000 2017,@AmazonHelp Awesome. And I will still be able to use my TP-Link Kasa smart home skill right?,2752081,2752078,AmazonHelp
2652365,285435,True,Sun Nov 19 07:15:11 +0000 2017,@AmazonHelp It's been 19 hours since you said your team is right on the issue. I neither get any update not seen any improvement so far. I paid ₹2500 to Amazon to get mental agony and worries. Nothing much,2652363,2652367,AmazonHelp
2313396,AmazonHelp,False,Sun Nov 12 23:00:00 +0000 2017,"@670842 Oh no! We do deliver until 8 pm. We want to make sure you get it, what does tracking currently reflect? Please see here: https://t.co/oUbtcCdGQU As Twitter is a public platform, we do recommend removing order information. ^BE","2313397,2313395",2313398,AmazonHelp
2834185,AmazonHelp,False,Mon Nov 27 15:03:27 +0000 2017,"@788965 Danke für dein Feedback. Wäre vielleicht eine Lieferung an eine Abholstation in deiner Nähe was für dich? Mehr Infos zu dieser Option findest du hier: https://t.co/TguAkRiDKx
^AW",2834186,2834183,AmazonHelp
514653,238503,True,Sat Dec 02 00:14:54 +0000 2017,So much for @115821 two day shipping I’m still waiting 5 days later 🙄,514652,,AmazonHelp
456583,AmazonHelp,False,Fri Dec 01 00:14:35 +0000 2017,@223424 当サイトの機能については、常に検討し変更しています。恐れ入りますが、今後の変更の予定についてもご案内することができませんが、お寄せいただいたご意見については社内に報告いたします。SK,,4845,AmazonHelp
1318244,AmazonHelp,False,Mon Oct 16 11:33:00 +0000 2017,@182223 I’m sorry about the issue you’re facing with your order. Let us look into it.(1/2)^HR,1318245,1318246,AmazonHelp
1116988,383569,True,Tue Oct 24 03:50:13 +0000 2017,WHY DOES AMAZON ALWAYS CAUSE PROBLEMS FOR ME LIKE THIS IS THE 4th EFFING TIME THEY CHARGED ME FOR SUBSCRIPTIONS THAT I DIDNT SIGN UP FOR 😤😤,1116987,,AmazonHelp
2447370,701560,True,Wed Nov 15 00:33:36 +0000 2017,久しぶりに詐欺メールが届いた(;'∀') いや、amazonなんて利用してないんだが（´・ω・`） というか、有料コンテンツは基本的に前払い制だゾ(-ω-),2447369,,AmazonHelp
2663036,AmazonHelp,False,Tue Oct 31 07:20:36 +0000 2017,"@750489 Hi, sorry to hear that, did you previously receive money from us? ^AS",2663037,2663034,AmazonHelp
114427,AmazonHelp,False,Thu Nov 23 21:09:02 +0000 2017,@141436 I'm sorry to hear about these delays! Please reach us here: https://t.co/JzP7hlA23B for available options if your parcels don't arrive by Tuesday. ^EZ,114428,114429,AmazonHelp
279932,182721,True,Fri Oct 06 07:30:50 +0000 2017,"スーパーファミコンミニアマゾンで予約して来る予定だったのに、文字化けで住所特定出来ず、勝手に返金されて再販出来ないという始末笑
最悪だよ笑",279931,,AmazonHelp
296740,186689,True,Wed Oct 04 01:48:00 +0000 2017,@AmazonHelp As I have other orders coming. Or emailed. Something. I spent at least 25 minutes on chat with no satisfactory solution. 5/,296739,296741,AmazonHelp
142876,AmazonHelp,False,Fri Nov 24 13:04:31 +0000 2017,@148251 You're welcome. Let us know if you need anything else.^ES,,142877,AmazonHelp
1739880,525036,True,Tue Nov 07 16:53:08 +0000 2017,@AmazonHelp Bei meiner Bestellung steht Zustellung heute und unten drunter noch nicht versandt. Eure Hotline konnte mir leider auch nicht weiterhelfen .,1739882,1739879,AmazonHelp
519801,239959,True,Sat Dec 02 02:18:05 +0000 2017,"@116313 カスタマーサービス、対応が良かった♪(*^^*)
女性の方だったけど、『こうした方がいい』とか教えてくれてとてもいい人だった。今までそういう人居なかったけどな。神対応だった。",519800,,AmazonHelp
799599,AmazonHelp,False,Wed Nov 22 05:55:29 +0000 2017,"@310561 Avez-vous rempli le formulaire ?
^YL",799600,799598,AmazonHelp
1380621,AmazonHelp,False,Tue Nov 07 01:05:28 +0000 2017,@441368 Try linking the audible acct and Amazon acct associated with your device. View the steps here: https://t.co/wKSgwuzag9 ^SH,,1380619,AmazonHelp
2273282,AmazonHelp,False,Sat Nov 11 11:20:00 +0000 2017,"@661267 Hola Sergio, lamentamos el inconveniente. ¿El pedido fue vendido y gestionado por Amazon o por algún vendedor externo? ^MB",2273281,2273283,AmazonHelp
787153,199122,True,Thu Oct 12 10:04:52 +0000 2017,How to transfer money to bank account from amazon pay balance.@115850,"787152,787154",,AmazonHelp
1378468,440898,True,Sat Oct 28 03:57:07 +0000 2017,Thank you @234209 and @116618 for this delicious free pizza!!!! https://t.co/IaIg8Fhdwg,1378467,,AmazonHelp
279456,AmazonHelp,False,Fri Oct 06 09:27:51 +0000 2017,@182610 It sure is. Would be waiting to see which one you'd grab! ^AP,,279457,AmazonHelp
1728605,522626,True,Tue Nov 07 10:15:19 +0000 2017,@115821 almost two hours waiting for a reply from @AmazonHelp Great customer service indeed,1728604,,AmazonHelp
662716,277892,True,Thu Nov 23 01:42:43 +0000 2017,@AmazonHelp はーい,662715,662717,AmazonHelp
